State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,Soil_N,Soil_P,Soil_K,Soil_pH,Avg_Temperature,Avg_Rainfall,Fertilizer_avg
Uttar Pradesh,AURAIYA,2010,Rabi       ,Masoor,60.0,68.0,1.1333333333333333,0.8140287567702672,0.7012714085105047,5.284643939921241,1.1333333333333333,1361.0,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,KANPUR DEHAT,2014,Summer     ,Onion,166.0,2377.0,14.319277108433734,14.378445931736106,11.855243341752963,5.284643939921241,14.319277108433734,1426.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,KANNAUJ,2001,Whole Year ,Sugarcane,539.0,28780.0,53.39517625231911,52.42683292974201,195.00339749260365,5.284643939921241,53.39517625231911,380766.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,BELLARY,2008,Rabi       ,Safflower,1285.0,472.0,0.3673151750972763,0.674777910592889,0.5439417942974166,4.431194149038202,0.3673151750972763,2060.5,85.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,ANUPPUR,2009,Rabi       ,Cowpea(Lobia),30.0,10.0,0.3333333333333333,0.2948655572382252,0.4951177219674403,3.0630599393633173,0.3333333333333333,7.0,88.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,HASSAN,1998,Rabi       ,Gram,3937.0,909.0,0.2308864617729235,0.5240790756900332,0.8303025294087651,4.431194149038202,0.2308864617729235,1319.0,1167.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BAHRAICH,2008,Rabi       ,Coriander,177.0,106.0,0.5988700564971752,0.5592564344561921,0.4983162642888148,5.284643939921241,0.5988700564971752,20.0,36.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
West Bengal,DINAJPUR DAKSHIN,2014,Rabi       ,Safflower,1.0,1.0,1.0,0.7530511111478387,0.5439417942974166,53.334813198966046,1.0,24.0,85.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Gujarat,MAHESANA,2010,Kharif     ,Groundnut,3400.0,6400.0,1.8823529411764703,1.5170165850033026,1.195073612498296,5.716670782386032,1.8823529411764703,3100.0,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,DAUSA,2002,Kharif     ,Other Kharif pulses,76.0,0.0,0.0,0.3283680019163236,0.5018184584625873,2.841470917538227,0.0,23.0,200.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,KAMRUP,2014,Rabi       ,Peas & beans (Pulses),1516.0,1731.0,1.141820580474934,0.6539875165148994,1.266965015376684,148.63046809629688,1.141820580474934,363.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JHANSI,2009,Summer     ,Urad,5.0,3.0,0.6,0.5414319086711555,0.4939117268066479,5.284643939921241,0.6,306.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,AMROHA,2005,Kharif     ,Bajra,5857.0,4586.0,0.7829947071879801,1.3592462823126883,1.1738716323593026,5.284643939921241,0.7829947071879801,3259.5,1649.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,DEOGARH,2011,Summer     ,Moong(Green Gram),108.0,27.2,0.2518518518518518,0.2709528633931868,0.4524345180236346,3.7254598899869418,0.2518518518518518,145.2,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,UDALGURI,2009,Rabi       ,Linseed,234.0,99.0,0.4230769230769231,0.5210137588574534,0.521592271062905,148.63046809629688,0.4230769230769231,107.0,146.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Telangana,NALGONDA,2002,Rabi       ,Moong(Green Gram),126.0,32.0,0.2539682539682539,0.4562502481673954,0.4524345180236346,101.21101726524414,0.2539682539682539,3212.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Nagaland,WOKHA,2001,Kharif     ,Sesamum,710.0,540.0,0.7605633802816901,0.6528482779263922,0.4590431056554762,3.4468613601941214,0.7605633802816901,260.0,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,HAILAKANDI,1999,Whole Year ,Sweet potato,90.0,278.0,3.088888888888889,3.727005362351702,8.848028918114029,148.63046809629688,3.088888888888889,648.5,446.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Meghalaya,SOUTH GARO HILLS,1998,Kharif     ,Maize,874.0,884.0,1.011441647597254,1.6527585184351872,2.632769546182174,2.956008699088481,1.011441647597254,3468.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,MAU,2013,Rabi       ,Wheat,93556.0,285626.0,3.0529949976484674,2.762904026165842,2.092278562102824,5.284643939921241,3.0529949976484674,330807.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,BIJAPUR,2002,Whole Year ,Sugarcane,18537.0,1355982.0,73.15002427577278,89.20951519724957,195.00339749260365,4.431194149038202,73.15002427577278,239601.5,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,BULDHANA,2003,Summer     ,Groundnut,400.0,400.0,1.0,1.1071586855213638,1.195073612498296,4.367612637199205,1.0,2000.0,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,UNNAO,2014,Kharif     ,Jowar,3041.0,1514.0,0.4978625452153897,0.9845657070826797,1.0485824674144602,5.284643939921241,0.4978625452153897,1221.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,KOLAR,1998,Whole Year ,Dry chillies,2070.0,1822.0,0.8801932367149758,1.8956919166376949,1.3724756322107716,4.431194149038202,0.8801932367149758,490.0,259.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,PURI,2001,Whole Year ,Dry chillies,240.0,210.0,0.875,0.8349386546613835,1.3724756322107716,3.7254598899869418,0.875,1620.0,259.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,RAISEN,1999,Kharif     ,Soyabean,121167.0,136310.0,1.1249762724174073,0.9093331531612152,1.0482759615533,3.0630599393633173,1.1249762724174073,51546.5,1219.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,MADHEPURA,2006,Rabi       ,Wheat,36629.0,53177.0,1.4517731851811406,2.076928531813373,2.092278562102824,3.5098138321437378,1.4517731851811406,105933.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,PANNA,2001,Kharif     ,Jowar,5029.0,4282.0,0.8514615231656393,1.2326517212329675,1.0485824674144602,3.0630599393633173,0.8514615231656393,3228.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,MYSORE,2003,Whole Year ,Mango,3538.0,10897.0,3.079988694177501,4.442278693643543,3.974557888483104,4.431194149038202,3.079988694177501,4579.0,4499.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,PANNA,2005,Kharif     ,Niger seed,225.0,39.0,0.1733333333333333,0.2364895064469148,0.3856435722737814,3.0630599393633173,0.1733333333333333,37.0,156.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,BHOJPUR,2000,Rabi       ,Peas & beans (Pulses),2037.0,1960.0,0.9621993127147768,0.9652152537000606,1.266965015376684,3.5098138321437378,0.9621993127147768,432.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,RAE BARELI,1999,Kharif     ,Small millets,57.0,96.0,1.6842105263157894,0.7345651873618997,0.6599756503051525,5.284643939921241,1.6842105263157894,33.0,211.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BASTI,2005,Kharif     ,Rice,118834.0,197502.0,1.661999091169194,2.077233842700008,1.9950137908624688,5.284643939921241,1.661999091169194,96080.0,30519.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BULANDSHAHR,1999,Summer     ,Urad,406.0,189.0,0.4655172413793103,0.5414319086711555,0.4939117268066479,5.284643939921241,0.4655172413793103,306.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,KHORDHA,2002,Whole Year ,Garlic,290.0,900.0,3.103448275862069,3.1153778738105844,3.3202522921268884,3.7254598899869418,3.103448275862069,780.5,162.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,KATNI,2000,Whole Year ,Coriander,114.0,22.0,0.1929824561403508,0.357207343381081,0.4983162642888148,3.0630599393633173,0.1929824561403508,125.5,36.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,UDUPI,2012,Rabi       ,Moong(Green Gram),18.0,4.0,0.2222222222222222,0.2478286939246312,0.4524345180236346,4.431194149038202,0.2222222222222222,220.5,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,MAHOBA,2008,Rabi       ,Linseed,6158.0,3436.0,0.5579733679766158,0.4279325087922906,0.521592271062905,5.284643939921241,0.5579733679766158,20.0,146.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,PUNE,2012,Summer     ,Maize,500.0,900.0,1.8,8.318274897610133,2.632769546182174,4.367612637199205,1.8,1800.0,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,ROHTAS,2001,Kharif     ,Bajra,7.0,5.0,0.7142857142857143,0.9256410251720554,1.1738716323593026,3.5098138321437378,0.7142857142857143,30.0,1649.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BARABANKI,2004,Kharif     ,Sugarcane,15795.0,854889.0,54.124026590693255,52.42683292974201,195.00339749260365,5.284643939921241,54.124026590693255,380766.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,DHARWAD,2010,Whole Year ,Mesta,1.0,1.0,1.0,1.5980804361927932,5.5667994982062,4.431194149038202,1.0,54.0,356.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,DHAR,2002,Whole Year ,Tobacco,2.0,1.0,0.5,0.5188820954484166,1.931865940017176,3.0630599393633173,0.5,4.0,61.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,PARBHANI,2007,Summer     ,Maize,2.0,3.0,1.5,8.318274897610133,2.632769546182174,4.367612637199205,1.5,1800.0,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Gujarat,JAMNAGAR,1999,Kharif     ,Bajra,41700.0,10700.0,0.2565947242206235,1.6716927647641924,1.1738716323593026,5.716670782386032,0.2565947242206235,12100.0,1649.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,ARARIA,1999,Kharif     ,Moong(Green Gram),1822.0,905.0,0.4967069154774972,0.6135606465074224,0.4524345180236346,3.5098138321437378,0.4967069154774972,153.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SEHORE,2004,Rabi       ,Masoor,146.0,67.0,0.4589041095890411,0.4767497683951199,0.7012714085105047,3.0630599393633173,0.4589041095890411,1888.5,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SANT KABEER NAGAR,1998,Rabi       ,Wheat,78031.0,167957.0,2.1524394151042534,2.762904026165842,2.092278562102824,5.284643939921241,2.1524394151042534,330807.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,FAIZABAD,1997,Kharif     ,Oilseeds total,3347.0,1755.0,0.5243501643262624,0.6508263699210326,0.9454193048053636,5.284643939921241,0.5243501643262624,7329.0,1482.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,JALORE,2007,Rabi       ,Small millets,167.0,167.0,1.0,0.5186798934082416,0.6599756503051525,2.841470917538227,1.0,22.0,211.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHIKBALLAPUR,2014,Kharif     ,Onion,563.0,2891.0,5.134991119005329,7.2719784433509025,11.855243341752963,4.431194149038202,5.134991119005329,2222.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,BENGALURU URBAN,2009,Kharif     ,Gram,611.0,322.0,0.5270049099836334,0.5240790756900332,0.8303025294087651,4.431194149038202,0.5270049099836334,1319.0,1167.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Andhra Pradesh,KRISHNA,2010,Rabi       ,Jowar,73.0,285.0,3.904109589041096,1.650762115138957,1.0485824674144602,195.1385872414976,3.904109589041096,692.5,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JHANSI,2009,Kharif     ,Sweet potato,2.0,27.0,13.5,12.86851676820461,8.848028918114029,5.284643939921241,13.5,854.0,446.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,MANDSAUR,2013,Kharif     ,Bajra,26.0,29.0,1.1153846153846154,1.0192670992983046,1.1738716323593026,3.0630599393633173,1.1153846153846154,79.0,1649.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JHANSI,2011,Kharif     ,Maize,2594.0,2223.0,0.8569776407093292,1.649652429717653,2.632769546182174,5.284643939921241,0.8569776407093292,501.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,VIDISHA,2008,Whole Year ,Sugarcane,155.0,2980.0,19.225806451612904,30.342398949431804,195.00339749260365,3.0630599393633173,19.225806451612904,6245.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,PURNIA,2001,Rabi       ,Peas & beans (Pulses),777.0,788.0,1.0141570141570142,0.9652152537000606,1.266965015376684,3.5098138321437378,1.0141570141570142,432.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,TUMKUR,2001,Whole Year ,Potato,8.0,96.0,12.0,11.374685298567336,12.867024552196662,4.431194149038202,12.0,783.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,PALI,2004,Rabi       ,Wheat,25553.0,43649.0,1.7081751653426211,2.5722088780075905,2.092278562102824,2.841470917538227,1.7081751653426211,157900.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,BARPETA,1999,Kharif     ,Jute,8000.0,51600.0,6.45,9.696726284410383,9.456482539274898,148.63046809629688,6.45,9788.0,4800.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,SUPAUL,2005,Rabi       ,Masoor,1827.0,917.0,0.5019157088122606,0.8290803127711969,0.7012714085105047,3.5098138321437378,0.5019157088122606,1715.0,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Gujarat,BHAVNAGAR,2009,Kharif     ,Urad,1500.0,900.0,0.6,0.6106650415796285,0.4939117268066479,5.716670782386032,0.6,1650.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,LUCKNOW,2003,Rabi       ,Maize,6.0,8.0,1.3333333333333333,1.649652429717653,2.632769546182174,5.284643939921241,1.3333333333333333,501.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SEHORE,2002,Whole Year ,Sugarcane,2076.0,112560.0,54.21965317919075,30.342398949431804,195.00339749260365,3.0630599393633173,54.21965317919075,6245.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHIKMAGALUR,2004,Kharif     ,Maize,2007.0,3938.0,1.9621325361235675,2.8303131141194324,2.632769546182174,4.431194149038202,1.9621325361235675,2503.0,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,REWA,2005,Kharif     ,Sunflower,1.0,0.3698509455780567,,0.3698509455780567,0.9442332582244164,3.0630599393633173,0.3698509455780567,6.5,180.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BHOPAL,2000,Kharif     ,Soyabean,81954.0,98440.0,1.2011616272543133,0.9093331531612152,1.0482759615533,3.0630599393633173,1.2011616272543133,51546.5,1219.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SULTANPUR,1998,Rabi       ,Wheat,163360.0,393140.0,2.406586679725759,2.762904026165842,2.092278562102824,5.284643939921241,2.406586679725759,330807.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,SIKAR,2008,Kharif     ,Sesamum,903.0,264.0,0.292358803986711,0.2728570995203038,0.4590431056554762,2.841470917538227,0.292358803986711,831.5,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SHRAVASTI,2011,Kharif     ,Arhar/Tur,3324.0,1306.0,0.3929001203369434,0.9269608516080262,0.7974428418740613,5.284643939921241,0.3929001203369434,3013.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,AURAIYA,2001,Kharif     ,Maize,12999.0,27545.0,2.11900915455035,1.649652429717653,2.632769546182174,5.284643939921241,2.11900915455035,501.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,DINDIGUL,2005,Kharif     ,Urad,5131.0,1544.0,0.3009160007795751,0.5289755046841873,0.4939117268066479,65.28759321060127,0.3009160007795751,1460.5,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,RAMANAGARA,2013,Kharif     ,Cowpea(Lobia),1327.0,495.0,0.3730218538055765,0.4056389527157128,0.4951177219674403,4.431194149038202,0.3730218538055765,100.0,88.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,NALBARI,2007,Whole Year ,Sugarcane,75.0,2856.0,38.08,37.71046256937102,195.00339749260365,148.63046809629688,38.08,10576.5,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,INDORE,2007,Rabi       ,Peas & beans (Pulses),289.0,109.0,0.3771626297577855,0.487900121432316,1.266965015376684,3.0630599393633173,0.3771626297577855,582.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,RAE BARELI,2000,Kharif     ,Moth,3.0,1.0,0.3333333333333333,0.4508203424369846,0.3551173000533068,5.284643939921241,0.3333333333333333,2.0,100.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Arunachal Pradesh,LOHIT,2004,Whole Year ,Potato,125.0,1000.0,8.0,7.185336894489078,12.867024552196662,3.647128799616023,8.0,1583.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BALAGHAT,2010,Rabi       ,Gram,6854.0,7157.0,1.0442077618908667,0.8945279355493199,0.8303025294087651,3.0630599393633173,1.0442077618908667,33759.0,1167.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BAGHPAT,2010,Kharif     ,Rice,4575.0,10756.0,2.3510382513661203,2.077233842700008,1.9950137908624688,5.284643939921241,2.3510382513661203,96080.0,30519.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BUDAUN,2009,Rabi       ,Garlic,752.0,3996.0,5.3138297872340425,5.178387490270289,3.3202522921268884,5.284643939921241,5.3138297872340425,239.5,162.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,KUSHI NAGAR,2006,Kharif     ,Sannhamp,244.0,68.0,0.2786885245901639,0.3238048028002778,1.2003096819750307,5.284643939921241,0.2786885245901639,7.0,20.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,HOSHANGABAD,2003,Rabi       ,Barley,47.0,72.0,1.5319148936170213,1.5867777352583092,1.8228683655922115,3.0630599393633173,1.5319148936170213,400.0,1287.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SATNA,2009,Whole Year ,Turmeric,51.0,53.0,1.03921568627451,0.944599769131229,2.755895142489236,3.0630599393633173,1.03921568627451,12.5,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,MORADABAD,1998,Kharif     ,Maize,2164.0,2402.0,1.109981515711645,1.649652429717653,2.632769546182174,5.284643939921241,1.109981515711645,501.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHITRADURGA,2011,Rabi       ,Jowar,20216.0,11123.0,0.550207756232687,1.2292089379799604,1.0485824674144602,4.431194149038202,0.550207756232687,3961.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BALRAMPUR,2000,Kharif     ,Groundnut,59.0,76.0,1.2881355932203389,0.8523790860474902,1.195073612498296,5.284643939921241,1.2881355932203389,262.0,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,SAHARSA,2003,Rabi       ,Wheat,43708.0,79240.0,1.8129404228058936,2.076928531813373,2.092278562102824,3.5098138321437378,1.8129404228058936,105933.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JHANSI,2013,Kharif     ,Urad,67237.0,22995.0,0.3419991968707705,0.5414319086711555,0.4939117268066479,5.284643939921241,0.3419991968707705,306.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHITRADURGA,1998,Kharif     ,Moong(Green Gram),2537.0,202.0,0.079621600315333,0.2478286939246312,0.4524345180236346,4.431194149038202,0.079621600315333,220.5,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,UDAIPUR,2002,Kharif     ,Urad,11593.0,2907.0,0.2507547658069525,0.372596425351972,0.4939117268066479,2.841470917538227,0.2507547658069525,344.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,INDORE,2011,Whole Year ,Dry ginger,27.0,39.0,1.4444444444444444,1.1550759273565985,5.369407339145486,3.0630599393633173,1.4444444444444444,61.0,252.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SHAHJAHANPUR,1997,Whole Year ,Sugarcane,46691.0,2832836.0,60.67199246107387,52.42683292974201,195.00339749260365,5.284643939921241,60.67199246107387,380766.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,HATHRAS,2007,Kharif     ,Arhar/Tur,5630.0,5474.0,0.972291296625222,0.9269608516080262,0.7974428418740613,5.284643939921241,0.972291296625222,3013.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
