State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,N,P,K,ph,temperature,rainfall,Fertilizer_avg
Uttar Pradesh,PILIBHIT,2011,Kharif     ,Arhar/Tur,20,18,0.9,0.926960852,0.797442842,5.28464394,0.9,3013,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,DAVANGERE,2014,Whole Year ,Sugarcane,9523,1221325,128.2500263,89.2095152,195.0033975,4.431194149,128.2500263,239601.5,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SAGAR,2005,Whole Year ,Onion,2729,39362,14.42359839,14.38954435,11.85524334,3.063059939,14.42359839,5746,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SAHARSA,2009,Kharif     ,Jute,9,103,11.44444444,8.948890552,9.456482539,3.509813832,11.44444444,1134,4800,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHINDWARA,2011,Whole Year ,Onion,2133,67084,31.45053915,14.38954435,11.85524334,3.063059939,31.45053915,5746,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,PRATAPGARH,2013,Rabi       ,Coriander,45,25,0.555555556,0.559256434,0.498316264,5.28464394,0.555555556,20,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KHERI,1997,Kharif     ,Total foodgrain,432961,955691,2.207337381,2.08104577,1.537317698,5.28464394,2.207337381,620260,56385.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,DURG,2004,Kharif     ,Small millets,12540,2341,0.186682616,0.270851913,0.65997565,2.179585844,0.186682616,945,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,GOLAGHAT,2000,Kharif     ,Castor seed,9,4,0.444444444,0.463078224,0.694474838,148.6304681,0.444444444,8,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2004,Kharif     ,Other Kharif pulses,1374,1168,0.85007278,0.94197812,0.501818458,7.503857376,0.85007278,1349.5,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,KAITHAL,1999,Kharif     ,Moong(Green Gram),5,0,0,0.287576256,0.452434518,7.055328564,0,12.50956714,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,RATLAM,2012,Rabi       ,Masoor,878,625,0.711845103,0.476749768,0.701271409,3.063059939,0.711845103,1888.5,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BIJAPUR,2002,Kharif     ,Small millets,336,75,0.223214286,0.526230844,0.65997565,4.431194149,0.223214286,351,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SONBHADRA,2005,Rabi       ,Gram,13474,9566,0.709959923,0.943826052,0.830302529,5.28464394,0.709959923,1470,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHAHJAHANPUR,2012,Kharif     ,Sugarcane,46086,2829680,61.39999132,52.42683293,195.0033975,5.28464394,61.39999132,380766,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,NALANDA,2004,Kharif     ,Other Kharif pulses,9,5,0.555555556,0.665887294,0.501818458,3.509813832,0.555555556,31,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAH,2004,Kharif     ,Maize,52351,91091,1.740004966,1.64965243,2.632769546,5.28464394,1.740004966,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHRAVASTI,2011,Summer     ,Urad,28,19,0.678571429,0.541431909,0.493911727,5.28464394,0.678571429,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAHOBA,1999,Whole Year ,Potato,122,2749,22.53278689,20.89612272,12.86702455,5.28464394,22.53278689,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,JODHPUR,2005,Rabi       ,Gram,203,90,0.443349754,0.833668137,0.830302529,2.841470918,0.443349754,13120.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELGAUM,2008,Whole Year ,Arecanut,7,45,6.428571429,5.521883715,2.163931621,4.431194149,6.428571429,9011,1506,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHAMARAJANAGAR,2014,Rabi       ,Gram,2780,1656,0.595683453,0.524079076,0.830302529,4.431194149,0.595683453,1319,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BUXAR,1998,Rabi       ,Linseed,1340,662,0.494029851,0.779583647,0.521592271,3.509813832,0.494029851,333,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DIBRUGARH,2002,Whole Year ,Sweet potato,105,230,2.19047619,3.727005362,8.848028918,148.6304681,2.19047619,648.5,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,TUTICORIN,2000,Kharif     ,Horse-gram,12,5,0.416666667,0.462901571,0.453746091,65.28759321,0.416666667,161.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,SONITPUR,2011,Whole Year ,Onion,478,2218,4.640167364,2.569252593,11.85524334,148.6304681,4.640167364,535.5,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHITRADURGA,2012,Rabi       ,Safflower,204,76,0.37254902,0.674777911,0.543941794,4.431194149,0.37254902,2060.5,85,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,CHANDAULI,2004,Kharif     ,Sesamum,29,5,0.172413793,0.169634993,0.459043106,5.28464394,0.172413793,71,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BHILWARA,2003,Rabi       ,Gram,11786,8058,0.683692517,0.833668137,0.830302529,2.841470918,0.683692517,13120.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHRAVASTI,2004,Whole Year ,Dry chillies,15,14,0.933333333,0.893677011,1.372475632,5.28464394,0.933333333,61,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,TUMKUR,2001,Whole Year ,Potato,8,96,12,11.3746853,12.86702455,4.431194149,12,783,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,KRISHNA,2011,Whole Year ,Sweet potato,10,128,12.8,10.43104972,8.848028918,195.1385872,12.8,440,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttarakhand,RUDRA PRAYAG,2002,Rabi       ,Other  Rabi pulses,8,3,0.375,0.580563149,0.638675715,3.316488923,0.375,2,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,NAGAUR,2003,Whole Year ,Other Fresh Fruits,346,0,0,0,1.357906678,2.841470918,0,0,0,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,DHARMAPURI,2013,Rabi       ,Horse-gram,21170,16386,0.774019839,0.462901571,0.453746091,65.28759321,0.774019839,161.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,THENI,2006,Whole Year ,Sesamum,667,507,0.76011994,0.445716464,0.459043106,65.28759321,0.76011994,773,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Kerala,KASARAGOD,1999,Kharif     ,Sesamum,26,14,0.538461538,0.35654184,0.459043106,381.2722306,0.538461538,11,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GHAZIABAD,1997,Whole Year ,Sugarcane,58679,3971160,67.67599993,52.42683293,195.0033975,5.28464394,67.67599993,380766,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,LATUR,1998,Kharif     ,Arhar/Tur,66000,71200,1.078787879,0.621297089,0.797442842,4.367612637,1.078787879,9300,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,NAWADA,2008,Whole Year ,Onion,233,1603,6.879828326,9.153627403,11.85524334,3.509813832,6.879828326,2638,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,KOLAR,2006,Kharif     ,Groundnut,37775,11709,0.309966909,0.868753623,1.195073612,4.431194149,0.309966909,4372,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LUCKNOW,2009,Summer     ,Onion,115,1157,10.06086957,14.37844593,11.85524334,5.28464394,10.06086957,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BENGALURU URBAN,2002,Summer     ,Sunflower,1,1,1,0.631726553,0.944233258,4.431194149,1,1328.5,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,MADURAI,2012,Whole Year ,Sugarcane,4944,494730,100.0667476,164.0122383,195.0033975,65.28759321,100.0667476,738370,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,BARGARH,2000,Winter     ,Rice,176720,190040,1.075373472,1.533852841,1.995013791,3.72545989,1.075373472,42000,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHINDWARA,2000,Rabi       ,Rapeseed &Mustard,100,33,0.33,0.740691043,0.770264534,3.063059939,0.33,1334,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,THANJAVUR,1999,Kharif     ,Bajra,3,7,2.333333333,1.747393328,1.173871632,65.28759321,2.333333333,1566,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR DEHAT,2003,Kharif     ,Moong(Green Gram),210,49,0.233333333,0.491587224,0.452434518,5.28464394,0.233333333,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAHRAICH,1998,Rabi       ,Castor seed,1,1,1,0.729531813,0.694474838,5.28464394,1,1,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,CACHAR,1997,Rabi       ,Gram,40,21,0.525,0.519312089,0.830302529,148.6304681,0.525,21,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,NALGONDA,2002,Whole Year ,Sugarcane,50,3420,68.4,78.63648426,195.0033975,101.2110173,68.4,124549,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Punjab,PATIALA,2005,Rabi       ,Rapeseed &Mustard,2000,2000,1,1.1595018,0.770264534,345.7545773,1,2000,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,MANDYA,2005,Rabi       ,Onion,147,1524,10.36734694,7.271978443,11.85524334,4.431194149,10.36734694,2222,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DHUBRI,2009,Rabi       ,Linseed,459,252,0.549019608,0.521013759,0.521592271,148.6304681,0.549019608,107,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,WASHIM,2001,Rabi       ,Wheat,15100,21300,1.410596026,1.369740001,2.092278562,4.367612637,1.410596026,34900,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AZAMGARH,1999,Kharif     ,Groundnut,74,62,0.837837838,0.852379086,1.195073612,5.28464394,0.837837838,262,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,VARANASI,2014,Rabi       ,Onion,84,1285,15.29761905,14.37844593,11.85524334,5.28464394,15.29761905,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year ,Horse-gram,3,1,0.333333333,0.462901571,0.453746091,65.28759321,0.333333333,161.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JHANSI,2009,Kharif     ,Sweet potato,2,27,13.5,12.86851677,8.848028918,5.28464394,13.5,854,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SITAMARHI,2000,Whole Year ,Tobacco,196,228,1.163265306,1.345869324,1.93186594,3.509813832,1.163265306,90,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andaman and Nicobar Islands,NICOBARS,2001,Whole Year ,Dry ginger,46,100,2.173913043,4.750518224,5.369407339,343.5531417,2.173913043,900,252,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,JHUNJHUNU,1998,Kharif     ,Maize,3,3,1,1.270049807,2.632769546,2.841470918,1,7363,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,RAISEN,2006,Whole Year ,Dry chillies,192,152,0.791666667,1.007321386,1.372475632,3.063059939,0.791666667,178,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SANT KABEER NAGAR,2012,Rabi       ,Rapeseed &Mustard,2187,2758,1.261088249,0.905129195,0.770264534,5.28464394,1.261088249,3591,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAWAH,2001,Kharif     ,Groundnut,36,30,0.833333333,0.852379086,1.195073612,5.28464394,0.833333333,262,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHATARPUR,2001,Kharif     ,Rice,17373,11855,0.682380706,0.98366618,1.995013791,3.063059939,0.682380706,9047,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,UJJAIN,2003,Whole Year ,Citrus Fruit,34,0,0,0,4.044965905,3.063059939,0,0,62,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SATNA,2009,Whole Year ,Turmeric,51,53,1.039215686,0.944599769,2.755895142,3.063059939,1.039215686,12.5,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SEONI,2004,Kharif     ,Castor seed,2,1,0.5,0.35619069,0.694474838,3.063059939,0.5,5,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHAHJAHANPUR,1997,Rabi       ,Sunflower,132,185,1.401515152,1.581933329,0.944233258,5.28464394,1.401515152,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,RAMPUR,2014,Rabi       ,Rapeseed &Mustard,3577,2431,0.679619793,0.905129195,0.770264534,5.28464394,0.679619793,3591,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SEONI,2013,Rabi       ,Linseed,7613,3081,0.404702483,0.581709315,0.521592271,3.063059939,0.404702483,563.5,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttarakhand,CHAMPAWAT,2014,Summer     ,Maize,4,10,2.5,1.414821042,2.632769546,3.316488923,2.5,652.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,RAICHUR,2010,Kharif     ,Dry chillies,2024,2780,1.373517787,1.895691917,1.372475632,4.431194149,1.373517787,490,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,CHITRAKOOT,1998,Kharif     ,Sesamum,544,43,0.079044118,0.169634993,0.459043106,5.28464394,0.079044118,71,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KASGANJ,2012,Kharif     ,Urad,913,605,0.662650602,0.541431909,0.493911727,5.28464394,0.662650602,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,TINSUKIA,2000,Kharif     ,Arhar/Tur,120,90,0.75,0.746104817,0.797442842,148.6304681,0.75,119.5,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,RAE BARELI,2012,Summer     ,Sunflower,39,31,0.794871795,1.581933329,0.944233258,5.28464394,0.794871795,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BIDAR,2011,Rabi       ,Wheat,6908,7810,1.130573248,0.890323021,2.092278562,4.431194149,1.130573248,3843.5,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,RAIGARH,2006,Kharif     ,Niger seed,1371,205,0.149525894,0.575442964,0.385643572,2.179585844,0.149525894,110,156,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DIBRUGARH,1998,Kharif     ,Cotton(lint),30,13,0.433333333,0.479062038,2.063290356,148.6304681,0.433333333,5,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,HAILAKANDI,2009,Whole Year ,Turmeric,208,105,0.504807692,0.758405411,2.755895142,148.6304681,0.504807692,297,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SULTANPUR,2013,Kharif     ,Sannhamp,2,1,0.5,0.323804803,1.200309682,5.28464394,0.5,7,20,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,RATLAM,2004,Rabi       ,Wheat,70527,203811,2.889829427,1.885257359,2.092278562,3.063059939,2.889829427,150686.5,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Maize,2919,3756,1.286742035,2.723550163,2.632769546,3.509813832,1.286742035,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMBEDKAR NAGAR,2002,Rabi       ,Barley,918,2245,2.445533769,2.184347657,1.822868366,5.28464394,2.445533769,2964,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Banana,4050,204626,50.52493827,41.32571836,27.0647554,65.28759321,50.52493827,86895,12176,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,HAVERI,2004,Kharif     ,Urad,336,39,0.116071429,0.337762196,0.493911727,4.431194149,0.116071429,64.5,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR NAGAR,2002,Rabi       ,Onion,238,2456,10.31932773,14.37844593,11.85524334,5.28464394,10.31932773,1426,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Arunachal Pradesh,WEST KAMENG,2000,Kharif     ,Small millets,1299,1260,0.969976905,0.963179668,0.65997565,3.6471288,0.969976905,1087,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMROHA,2007,Kharif     ,Moong(Green Gram),19,4,0.210526316,0.491587224,0.452434518,5.28464394,0.210526316,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SIWAN,2011,Kharif     ,Bajra,108,122,1.12962963,0.925641025,1.173871632,3.509813832,1.12962963,30,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BALAGHAT,2011,Kharif     ,Arhar/Tur,4007,3566,0.8899426,0.658502588,0.797442842,3.063059939,0.8899426,2544,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,KODAGU,2000,Rabi       ,Other  Rabi pulses,731,79,0.108071135,0.284407538,0.638675715,4.431194149,0.108071135,81,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KHANDWA,2003,Kharif     ,Castor seed,91,24,0.263736264,0.35619069,0.694474838,3.063059939,0.263736264,5,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,DHARWAD,2001,Kharif     ,Jowar,12286,6979,0.568044929,1.229208938,1.048582467,4.431194149,0.568044929,3961,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,DINAJPUR UTTAR,2008,Whole Year ,Potato,9054,166522,18.39209189,22.34912353,12.86702455,53.3348132,18.39209189,193986.5,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AURAIYA,2012,Rabi       ,Coriander,15,8,0.533333333,0.559256434,0.498316264,5.28464394,0.533333333,20,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,CHANDAULI,2002,Rabi       ,Barley,986,1596,1.618661258,2.184347657,1.822868366,5.28464394,1.618661258,2964,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BIJNOR,2003,Whole Year ,Tobacco,5,21,4.2,5.136198281,1.93186594,5.28464394,4.2,149,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MUZAFFARPUR,2001,Rabi       ,Peas & beans (Pulses),304,299,0.983552632,0.965215254,1.266965015,3.509813832,0.983552632,432,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttarakhand,UTTAR KASHI,2005,Rabi       ,Gram,2,1,0.5,0.658611576,0.830302529,3.316488923,0.5,12,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BUDAUN,2006,Whole Year ,Dry chillies,83,79,0.951807229,0.893677011,1.372475632,5.28464394,0.951807229,61,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,FARIDABAD,2002,Rabi       ,Gram,5,0,0,0.850021191,0.830302529,7.055328564,0,1000,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,ADILABAD,2011,Kharif     ,Arhar/Tur,38832,23260,0.598990523,0.446950697,0.797442842,101.2110173,0.598990523,4492,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,ARIYALUR,2011,Rabi       ,Ragi,3,9,3,2.191152201,1.198069892,65.28759321,3,449,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BHIND,2003,Whole Year ,Coriander,6,2,0.333333333,0.357207343,0.498316264,3.063059939,0.333333333,125.5,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,ERODE,2005,Whole Year ,Coconut ,18472,3128,0.169337375,2445.177712,4040.403568,65.28759321,0.169337375,76000,224100,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,ROHTAK,2011,Rabi       ,Wheat,102483,512000,4.995950548,4.086985719,2.092278562,7.055328564,4.995950548,442000,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,GAJAPATI,2011,Winter     ,Niger seed,241,16.1,0.066804979,0.317547534,0.385643572,3.72545989,0.066804979,830,156,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAHRAICH,2011,Rabi       ,Potato,2185,48247,22.08100686,20.89612272,12.86702455,5.28464394,22.08100686,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,PUNE,2013,Summer     ,Sunflower,800,500,0.625,0.617580565,0.944233258,4.367612637,0.625,410,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHRAVASTI,2005,Whole Year ,Garlic,2,9,4.5,5.17838749,3.320252292,5.28464394,4.5,239.5,162,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi       ,Gram,155,160,1.032258065,0.858411341,0.830302529,2.179585844,1.032258065,857.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,UNNAO,2000,Rabi       ,Peas & beans (Pulses),1847,1845,0.998917163,1.229249865,1.266965015,5.28464394,0.998917163,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MORADABAD,2002,Rabi       ,Barley,304,745,2.450657895,2.184347657,1.822868366,5.28464394,2.450657895,2964,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,DHARMAPURI,2007,Whole Year ,Urad,1428,371,0.259803922,0.528975505,0.493911727,65.28759321,0.259803922,1460.5,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,DHAMTARI,2010,Kharif     ,Rice,168855,395133,2.340072844,1.431274121,1.995013791,2.179585844,2.340072844,243374,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,VILLUPURAM,2003,Kharif     ,Maize,7006,10190,1.454467599,3.867929217,2.632769546,65.28759321,1.454467599,5911,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KAMRUP,2014,Kharif     ,Castor seed,7,3,0.428571429,0.463078224,0.694474838,148.6304681,0.428571429,8,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MEERUT,2009,Kharif     ,Bajra,126,242,1.920634921,1.359246282,1.173871632,5.28464394,1.920634921,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,LAKHISARAI,1998,Kharif     ,Small millets,28,16,0.571428571,0.775863184,0.65997565,3.509813832,0.571428571,70.5,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
